url,title,authors,summary,cited_by,pdf_url,pdf_path,founds,status
http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.91.020402,Measurement of the Interaction Energy near a Feshbach Resonance in a L i 6 Fermi Gas,"T Bourdel, J Cubizolles, L Khaykovich… - Physical review  …, 2003 - APS",Abstract We investigate the strongly interacting regime in an optically trapped L i 6 Fermi mixture near a Feshbach resonance. The resonance is found at 800 (40) G in good agreement with theory. Anisotropic expansion of the gas is interpreted by collisional  ...,386,http://arxiv.org/pdf/cond-mat/0303079,pdfs\177.pdf,,OK
https://books.google.com/books?hl=en&lr=&id=e5M0id5enzQC&oi=fnd&pg=PP1&ots=EreaGS7IUe&sig=w6SllKrRxhxmc87gnBtqoI8i62Q,[BOOK][B] Introduction to quantum control and dynamics,D d'Alessandro - 2007 - books.google.com,"The introduction of control theory in quantum mechanics has created a rich, new interdisciplinary scientific field, which is producing novel insight into important theoretical questions at the heart of quantum physics. Exploring this emerging subject, Introduction to  ...",384,,,,ERROR
https://books.google.com/books?hl=en&lr=&id=pefvCAAAQBAJ&oi=fnd&ots=29kCbVGRRb&sig=3ZZzvkuo058S0EU2EPLv90R2IUc,[CITATION][C] Quantum information: an introduction to basic theoretical concepts and experiments,"G Alber, T Beth, M Horodecki, P Horodecki… - 2003 - books.google.com","Though quantum theory is celebrating its 100th anniversary this year, quan tum information processing is still a remarkably young research field. The questions driving this research field reflect a profound change in the gen eral attitude towards the fundamental aspects of  ...",377,,,,ERROR
https://books.google.com/books?hl=en&lr=&id=qxrGBQAAQBAJ&oi=fnd&pg=PT11&ots=IoxSvYKVMW&sig=nQ1MXarMcuG2hNEOVj48TCzbarc,[BOOK][B] The laboratory of the mind: Thought experiments in the natural sciences,JR Brown - 2012 - books.google.com,"Newton's bucket, Einstein's elevator, Schrödinger's cat–these are some of the best-known examples of thought experiments in the natural sciences. But what function do these experiments perform? Are they really experiments at all? Can they help us gain a greater  ...",374,"ftp://nozdr.ru/biblioteka/kolxo3/P_Physics/PPop_Popular-level/Brown%20J.R.%20The%20laboratory%20of%20the%20mind..%20Thought%20experiments%20in%20the%20natural%20sciences%20(2ed.,%20Routledge,%202011)(ISBN%209780415996525)(O)(237s)_PPop_.pdf",pdfs\180.pdf,"In this  way Space and Time are deprived of the ‘last vestige of physical  objectivity,’ to use Einstein’s words.   (1917, 53)
46B, 392–419.   Einstein, A. (1905a) ‘On the Electrodynamics of Moving Bodies’, in Einstein   et al. (1952)
  Einstein, A. (1916) ‘The Foundation of the General Theory of Relativity’, in   Einstein et al. (1952)
  Einstein, A. (1918) ‘Principles of Research’, in Einstein (1954).  Einstein, A. (1919)
 Einstein, A. (1921a) ‘Geometry and Experience’, in Einstein (1954)
 Einstein, A. (1921b) ‘On the Theory of Relativity’, in Einstein (1954).  Einstein, A. (1929)
(1931) ‘Maxwell’s Inﬂ uence on the Evolution of the Idea of Physical   Reality’, in Einstein (1954).   Einstein,  A.  (1933)
  Einstein, A. (1934a) ‘The Problem of Space, Ether, and the Field in Physics’, in   Einstein (1954)
  Einstein, A. (1934b) ‘Notes on the Origin of the General Theory of Relativity’,   in Einstein (1954).   Einstein, A. (1935)
 Einstein,  A.  (1940)  ‘The  Fundamentals  of  Theoretical  Physics’,  in  Einstein   (1954).   Einstein, A. (1949)
 Einstein, A. (1954) Ideas and Opinions, New York: Bonanza Books.  Einstein, A. (1956)
47,  777.   Einstein et al. (1952)",OK
http://journals.aps.org/rmp/abstract/10.1103/RevModPhys.81.299,Continuous-variable optical quantum-state tomography,"AI Lvovsky, MG Raymer - Reviews of Modern Physics, 2009 - APS","Abstract This review covers the latest developments in continuous-variable quantum-state tomography of optical fields and photons, placing a special emphasis on its practical aspects and applications in quantum-information technology. Optical homodyne tomography is  ...",375,http://arxiv.org/pdf/quant-ph/0511044,pdfs\181.pdf,,ERROR
https://books.google.com/books?hl=en&lr=&id=xPcELlvhyTwC&oi=fnd&pg=PR9&ots=VYxol9NuMa&sig=FNzZN95FM2R5M9jfSrQfkOKwYyA,[BOOK][B] CP violation,"II Bigi, AI Sanda - 2009 - books.google.com",Why didn't the matter in our Universe annihilate with antimatter immediately after its creation? The study of CP violation may help to answer this fundamental question. This book presents theoretical tools necessary to understand this phenomenon. Reflecting the  ...,372,http://cds.cern.ch/record/1295518/files/9780521847940_TOC.pdf,pdfs\182.pdf,,OK
http://arxiv.org/abs/quant-ph/0108104,Global entanglement in multiparticle systems,"DA Meyer, NR Wallach - arXiv preprint quant-ph/0108104, 2001 - arxiv.org","Abstract: We define a polynomial measure of multiparticle entanglement which is scalable, ie, which applies to any number of spin-1/2 particles. By evaluating it for three particle states, for eigenstates of the one dimensional Heisenberg antiferromagnet and on quantum error  ...",370,http://arxiv.org/pdf/quant-ph/0108104,pdfs\183.pdf,,OK
http://www.sciencedirect.com/science/article/pii/S0370157305002334,Measures and dynamics of entangled states,"F Mintert, ARR Carvalho, M Kuś, A Buchleitner - Physics Reports, 2005 - Elsevier","We develop an original approach for the quantitative characterisation of the entanglement properties of, possibly mixed, bi-and multipartite quantum states of arbitrary finite dimension. Particular emphasis is given to the derivation of reliable estimates which allow for an  ...",369,http://arxiv.org/pdf/quant-ph/0505162,pdfs\184.pdf,,OK
https://books.google.com/books?hl=en&lr=&id=Bzughg0xIiwC&oi=fnd&pg=PR13&ots=SkIoZdO2O0&sig=oCtazIFUEPFsbVrSEg2gQ9UFvZU,[BOOK][B] Consistent quantum theory,RB Griffiths - 2003 - books.google.com,"Quantum mechanics is one of the most fundamental yet difficult subjects in physics. Nonrelativistic quantum theory is presented here in a clear and systematic fashion, integrating Born's probabilistic interpretation with Schrödinger dynamics. Basic quantum  ...",373,http://bilder.buecher.de/zusatz/21/21366/21366947_inha_1.pdf,pdfs\185.pdf,,ERROR
http://journals.aps.org/rmp/abstract/10.1103/RevModPhys.38.453,A proposed solution of the measurement problem in quantum mechanics by a hidden variable theory,"D Bohm, J Bub - Reviews of Modern Physics, 1966 - APS","Abstract The measurement problem in quantum mechanics is re-examined and it is shown that it cannot really be solved in a satisfactory way, within the framework of the usual interpretation of the theory. We then discuss von Neumann's attempts to prove that  ...",369,http://www.psiquadrat.de/downloads/bub66.pdf,pdfs\186.pdf,,OK
http://rspa.royalsocietypublishing.org/content/454/1969/447.short,Bulk quantum computation with nuclear magnetic resonance: theory and experiment,"IL Chuang, N Gershenfeld… - …  of the Royal  …, 1998 - rspa.royalsocietypublishing.org",Abstract We show that quantum computation is possible with mixed states instead of pure states as inputs. This is performed by embedding within the mixed state a subspace that transforms like a pure state and that can be identified by labelling it based on logical (spin) ...,367,http://18.85.8.56/docs/papers/97.09.itp.pdf,pdfs\187.pdf,,OK
http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.81.1525,Cooling the collective motion of trapped ions to initialize a quantum register,"BE King, CS Wood, CJ Myatt, QA Turchette… - Physical Review Letters, 1998 - APS",Abstract We report preparation in the ground state of collective modes of motion of two trapped 9 Be+ ions. This is a crucial step towards realizing quantum logic gates which can entangle the ions' internal electronic states. We find that heating of the modes of relative  ...,366,http://arxiv.org/pdf/quant-ph/9803023,pdfs\188.pdf,,OK
http://link.springer.com/10.1007/978-1-4020-8265-8_1230,[BOOK][B] Quantum computing,M Hirvensalo - 2013 - Springer,Quantum Chemistry is a branch of Theoretical Physical Chemistry whose primary focus is the application of quantum mechanics in biological and chemical systems. The main goal of Quantum Chemistry is the interpretation and prediction of molecular structure and  ...,359,,,,ERROR
http://www.nature.com/nature/journal/v446/n7138/abs/nature05677.html,An experimental test of non-local realism,"S Gröblacher, T Paterek, R Kaltenbaek, Č Brukner… - Nature, 2007 - nature.com","Abstract Most working scientists hold fast to the concept of'realism'—a viewpoint according to which an external reality exists independent of observation. But quantum physics has shattered some of our cornerstone beliefs. According to Bell's theorem, any theory that is  ...",360,http://www.nature.com/nature/journal/v446/n7138/full/nature05677.html,pdfs\190.pdf,,ERROR
http://www.osapublishing.org/aop/fulltext.cfm?uri=aop-3-2-161,"Orbital angular momentum: origins, behavior and applications","AM Yao, MJ Padgett - Advances in Optics and Photonics, 2011 - osapublishing.org","Abstract As they travel through space, some light beams rotate. Such light beams have angular momentum. There are two particularly important ways in which a light beam can rotate: if every polarization vector rotates, the light has spin; if the phase structure rotates,  ...",363,http://eprints.gla.ac.uk/67185/1/Yao-Padgett-2011.pdf,pdfs\191.pdf,,ERROR
http://journals.aps.org/prb/abstract/10.1103/PhysRevB.63.165314,"Andreev tunneling, Coulomb blockade, and resonant transport of nonlocal spin-entangled electrons","P Recher, EV Sukhorukov, D Loss - Physical Review B, 2001 - APS","Abstract We propose and analyze a spin-entangler for electrons based on an s-wave superconductor coupled to two quantum dots, each of which is coupled to normal Fermi leads. We show that in the presence of a voltage bias and in the Coulomb blockade  ...",358,http://arxiv.org/pdf/cond-mat/0009452,pdfs\192.pdf,,OK
http://www.hindawi.com/journals/vlsi/1998/028384/abs/,Quantum networks: dynamics of open nanostructures,"G Mahler, R Wawer - VLSI Design, 1998 - hindawi.com",The superposition principle makes quantum networks behave very differently from their classical counterparts: We discuss how local and non-local coherence are generated and how these may affect the function of composite systems. Numerical examples concern  ...,354,http://downloads.hindawi.com/journals/vlsi/1998/028384.pdf,pdfs\193.pdf,,OK
http://journals.aps.org/pra/abstract/10.1103/PhysRevA.59.141,Robustness of entanglement,"G Vidal, R Tarrach - Physical Review A, 1999 - APS",Abstract In the quest to completely describe entanglement in the general case of a finite number of parties sharing a physical system of finite-dimensional Hilbert space an entanglement magnitude is introduced for its pure and mixed states: robustness. It  ...,354,http://arxiv.org/pdf/quant-ph/9806094,pdfs\194.pdf,,OK
http://journals.aps.org/rmp/abstract/10.1103/RevModPhys.58.1001,"Preparation, measurement and information capacity of optical quantum states","Y Yamamoto, HA Haus - Reviews of Modern Physics, 1986 - APS","Abstract The preparation, or generation of coherent states, squeezed states, and photon number states is discussed. The quantum noise is evaluated for various simultaneous measurements of two quadrature components: heterodyning, the beam splitter followed by  ...",350,ftp://orthodox-hub.ru/books/_%D4%E8%E7%E8%EA%E0_%CC%E0%F2%E5%EC%E0%F2%E8%EA%E0/RevModPhys/RevModPhys%201984-2008/root/data/RevModPhys%201984-2008/pdf/RMP/v058/RMP_v058_p1001.pdf,pdfs\195.pdf,,ERROR
http://link.springer.com/chapter/10.1007/978-3-642-49224-2_9,Quantum aspects of brain activity and the role of consciousness,"F Beck, JC Eccles - How the SELF Controls Its BRAIN, 1994 - Springer","Abstract From 1984 onwards I realized that the Margenau story was inadequate. What was needed was a rigorous mathematical treatment that would give precision to the action of mental events on neural events, not just the ill-defined probability field. When I was  ...",348,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC50549/pdf/pnas01097-0260.pdf,pdfs\196.pdf,,OK
http://cds.cern.ch/record/296633,[CITATION][C] Taking the quantum leap,FA Wolf - 1989 - cds.cern.ch,"CERN Accelerating science. Sign in; Directory. CERN Document Server. Access articles, reports
and multimedia content in HEP. Main menu. Search; Submit; Help; Personalize: Your alerts; Your
baskets; Your comments; Your searches. Home > Taking the quantum leap. ...
",346,,,,ERROR
http://iopscience.iop.org/1402-4896/1998/T76/019,Strong interactions of single atoms and photons in cavity QED,"HJ Kimble - Physica Scripta, 1998 - iopscience.iop.org",Abstract An important development in modern physics is the emerging capability for investigations of dynamical processes for open quantum systems in a regime of strong coupling for which individual quanta play a decisive role. Of particular signiÐcance in this  ...,348,http://authors.library.caltech.edu/7542/1/KIMpt98.pdf,pdfs\198.pdf,"As anticipated in the seminal work of Einstein, Podolsky, and Rosen [1]",OK
http://journals.aps.org/pra/abstract/10.1103/PhysRevA.56.1201,Substituting quantum entanglement for communication,"R Cleve, H Buhrman - Physical Review A, 1997 - APS","Abstract We show that quantum entanglement can be used as a substitute for communication when the goal is to compute a function whose input data are distributed among remote parties. Specifically, we show that, for a particular function among three  ...",344,http://arxiv.org/pdf/quant-ph/9704026,pdfs\199.pdf,,OK
http://journals.aps.org/pra/abstract/10.1103/PhysRevA.47.R747,Background level and counter efficiencies required for a loophole-free Einstein-Podolsky-Rosen experiment,"PH Eberhard - Physical Review A, 1993 - APS",Abstract An analysis is made of the background level and counter efficiencies actually necessary to perform a loophole-free Einstein-Podolsky-Rosen experiment. Both requirements are correlated. Photon counters do not absolutely have to have more than  ...,345,,,,ERROR
